"","id","itemTime","name","type","question","relevance","competence","prior","condition","answer","RT","language","comments","engagement","difficulty","time"
"688","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877839050,"Mrs Gibbs' worry","hhh","Cindy knows whether Mr Gibbs had both a steak and a beer.",1,1,1,"comp",0.73,937,"English ","Fun study guys !",10,0,19439
"689","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877840424,"Joshua's delay","llh","Kevin and Cory expected Joshua to arrive earlier.",0,0,1,"test_true",0.34,1373,"English ","Fun study guys !",10,0,19439
"690","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877841528,"Joshua's delay","llh","If Joshua had to do his homework, it is likely that he also had to eat lunch.",0,0,1,"prior",0.5,1103,"English ","Fun study guys !",10,0,19439
"691","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877842776,"Joshua's delay","llh","If Joshua had to do eat lunch, it is likely that he also had to do his homework.",0,0,1,"prior",0.79,1247,"English ","Fun study guys !",10,0,19439
"692","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877844024,"Gigi's exams","hlh","Gigi aspires to a career in science.",1,0,1,"test_uncertain",0.64,1247,"English ","Fun study guys !",10,0,19439
"693","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877845152,"Gigi's exams","hlh","From what Carrie said we may conclude that Gigi did not pass both her Physics exam and her Chemistry exam.",1,0,1,"xor",0.25,1127,"English ","Fun study guys !",10,0,19439
"694","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877846152,"Pete's accident","hhl","Pete was injured while playing in the garden.",1,1,0,"test_false",0.66,999,"English ","Fun study guys !",10,0,19439
"695","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877847032,"Pete's accident","hhl","The teacher knows whether Pete broke both his arm and his leg.",1,1,0,"comp",0.59,880,"English ","Fun study guys !",10,0,19439
"696","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877848064,"Harold's pet","lll","Harold's girlfriend didn't want a pet in her house before.",0,0,0,"test_true",0.8,1031,"English ","Fun study guys !",10,0,19439
"697","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877849393,"Harold's pet","lll","If Harold bought a cat, it is likely that he bought a dog as well.",0,0,0,"prior",0.28,1328,"English ","Fun study guys !",10,0,19439
"698","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877850858,"Harold's pet","lll","If Harold bought a dog, it is likely that he bought a cat as well.",0,0,0,"prior",0.48,1465,"English ","Fun study guys !",10,0,19439
"699","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877851944,"Leo's wife","hll","Leo is sponsoring a tennis tournament.",1,0,0,"test_false",0.5,1086,"English ","Fun study guys !",10,0,19439
"700","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877853079,"Leo's wife","hll","It is important for Leo to know whether someone made a hole-in-one on both the first and the second hole.",1,0,0,"rel",0.5,1133,"English ","Fun study guys !",10,0,19439
"701","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877854048,"Bill's order","lhh","Jake and Bill went to the restaurant before they went jogging.",0,1,1,"test_false",0.5,968,"English ","Fun study guys !",10,0,19439
"702","AOTCPS24JM5DQ:3WMOAN2SRC5PH71TE32UZAJDW3BVN4",1445877854952,"Bill's order","lhh","From what Jake said we may conclude that Bill did not order both a starter and a side dish.",0,1,1,"xor",0.38,903,"English ","Fun study guys !",10,0,19439
"703","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875806374,"Lily's husband","lhl","Eric's doctor told him to stop drinking alcohol.",0,1,0,"test_true",1,17476,"english",NA,5,5,309207
"704","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875817023,"Lily's husband","lhl","Bill knows whether Eric drank both whisky and vodka.",0,1,0,"comp",0,10646,"english",NA,5,5,309207
"705","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875829662,"Chloe's holiday","lhh","Chloe recently got back from holidays.",0,1,1,"test_true",0.8,12637,"english",NA,5,5,309207
"706","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875843669,"Chloe's holiday","lhh","If Susan brought some extra suntan lotion, it is likely that Amelia brought some as well.",0,1,1,"prior",0.5,14005,"english",NA,5,5,309207
"707","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875848366,"Chloe's holiday","lhh","If Amelia brought some extra suntan lotion, it is likely that Susan brought some as well.",0,1,1,"prior",0.5,4695,"english",NA,5,5,309207
"708","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875873897,"Mrs Gibbs' worry","hhh","Cindy is secretly in love with Mrs Gibbs' husband.",1,1,1,"test_uncertain",0.5,25529,"english",NA,5,5,309207
"709","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875886308,"Mrs Gibbs' worry","hhh","It is important for Mrs Gibbs to know whether Mr Gibbs had both a steak and a beer.",1,1,1,"rel",0.73,12410,"english",NA,5,5,309207
"710","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875912838,"Joshua's delay","llh","Kevin, Cory and Joshua are brothers.",0,0,1,"test_false",0,26529,"english",NA,5,5,309207
"711","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875932718,"Joshua's delay","llh","Cory knows whether Joshua had to both eat lunch and do his homework.",0,0,1,"comp",0,19878,"english",NA,5,5,309207
"712","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875961046,"Pete's accident","hhl","Pete's teacher saw him fall off the slide.",1,1,0,"test_uncertain",0.33,28326,"english",NA,5,5,309207
"713","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875967238,"Pete's accident","hhl","It is important for Pete's mother to know whether Pete broke both his arm and his leg.",1,1,0,"rel",1,6191,"english",NA,5,5,309207
"714","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445875985710,"Gigi's exams","hlh","Gigi hired a private tutor to help her with her Biology and Chemistry exams.",1,0,1,"test_false",1,18469,"english",NA,5,5,309207
"715","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445876041807,"Gigi's exams","hlh","From what Carrie said we may conclude that Gigi did not pass both her Physics exam and her Chemistry exam.",1,0,1,"xor",0,56096,"english",NA,5,5,309207
"716","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445876061263,"Carl's party","hll","John and Carl, the hosts, are a gay couple.",1,0,0,"test_false",0.5,19454,"english",NA,5,5,309207
"717","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445876071686,"Carl's party","hll","If Carl danced passionately with Mary, it is likely that he also danced passionately with Sue.",1,0,0,"prior",0.2,10421,"english",NA,5,5,309207
"718","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445876079140,"Carl's party","hll","If Carl danced passionately with Sue, it is likely that he also danced passionately with Mary.",1,0,0,"prior",0.19,7452,"english",NA,5,5,309207
"719","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445876107798,"Jimmy's trip","lll","Jimmy had told his friends about his plans to visit New York City before.",0,0,0,"test_uncertain",0.49,28657,"english",NA,5,5,309207
"720","AUVC78LEL0T6L:3ZDAD0O1T2LFG9B8BEPOWUMQ1W6TX7",1445876115581,"Jimmy's trip","lll","From what the brother said we may conclude that Jimmy did not visit both the Statue of Liberty and the Empire State Building.",0,0,0,"xor",0.69,7781,"english",NA,5,5,309207
