id	itemTime	trialNumber	name	type	question	relevance	competence	prior	condition	answer	RT	language	comments	engagement	difficulty
A3FAURB3U6YND5:3L6L49WXW15MX5C8Q75LW3JEWZF45I	1454962966711	13	stand-up comedy show	lll	Lennard is a salesman for karaoke machines.	0	0	0	test_false	0	11078	English	NA	0	3
A3FAURB3U6YND5:3L6L49WXW15MX5C8Q75LW3JEWZF45I	1454962974795	14	stand-up comedy show	lll	From what Lennard said we may conclude that not all of the people who came yesterday also came to today's show.	0	0	0	imp	1	8081	English	NA	0	3
A3FAURB3U6YND5:3L6L49WXW15MX5C8Q75LW3JEWZF45I	1454962995132	15	gourmet desserts	lhh	Jeremy cares about good food.	0	0	1	test_true	0.5	20335	English	NA	0	3
A3FAURB3U6YND5:3L6L49WXW15MX5C8Q75LW3JEWZF45I	1454963000374	16	gourmet desserts	lhh	Claire knows whether all of their desserts are fantastic.	0	0	1	comp	0	5240	English	NA	0	3
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966583615	1	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.49	21135	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966594976	2	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.74	11360	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966615484	3	Swiss watch protoype testing	hlh	Torsten Steinmeier is not executing the tests on the prototype himself.	1	0	1	test_true	0.69	20507	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966618009	4	Swiss watch protoype testing	hlh	The apprentice knows whether the prototype passed all of the tests scheduled for today.	1	0	1	comp	0.35	2525	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966633090	5	hotel check	hhh	Harry has just inspected the San Diego hotel.	1	1	1	test_true	0.65	15080	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966638153	6	hotel check	hhh	From what Harry said we may conclude that not all of the rooms had working air conditioning.	1	1	1	imp	1	5062	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966648189	7	emails from a broken laptop	lll	Kate's laptop has a problem with the wifi connection.	0	0	0	test_uncertain	0.49	10036	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966653484	8	emails from a broken laptop	lll	It is important for Kate to know whether Joshua received all of her emails.	0	0	0	rel	0.22	5294	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966660206	9	tail-donkey blindfold	hhl	Grace and Oliver live in the same apartment.	1	1	0	test_uncertain	0.25	6722	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966667090	10	tail-donkey blindfold	hhl	From what Oliver said we may conclude that Grace did not put all of the tails in the right place.	1	1	0	imp	1	6883	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966676686	11	rotten tomatoes	hll	Ted is fully dedicated to serving high quality food.	1	0	0	test_true	0.65	9594	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966684587	12	rotten tomatoes	hll	It is important for Ted to know whether all of the tomatoes are rotten.	1	0	0	rel	0.81	7901	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966697711	13	underage drinking	lhl	There were underage patrons drinking whiskey.	0	1	0	test_uncertain	1	13123	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966700958	14	underage drinking	lhl	From what Edward said we may conclude that not all of the patrons drinking alcohol were underage.	0	1	0	imp	0.71	3246	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966715265	15	gift unwrapping	lhh	Leonard's mother was abroad and could therefore not attend the birthday party.	0	1	1	test_false	0	14306	English	Good study	9	7
A3FD2M5EA0KSG1:3UN61F00HXXTYBE61J1Y4WUOOD15R4	1454966718133	16	gift unwrapping	lhh	Leonard unwrapped all of the presents right away.	0	1	1	prior	0.51	2867	English	Good study	9	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966144537	1	emails from a broken laptop	lll	Kate has difficulties sending emails.	0	0	0	test_true	0.61	11926	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966154859	2	emails from a broken laptop	lll	Joshua received all of Kate's emails.	0	0	0	prior	0.43	10322	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966193478	3	Martha's cookies	llh	Emily really enjoys chocolate.	0	0	1	test_true	1	38619	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966208008	4	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.99	14520	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966237793	5	rotten tomatoes	hll	Ted is fully dedicated to serving high quality food.	1	0	0	test_true	0.95	29785	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966249883	6	rotten tomatoes	hll	Gilbert knows whether all of the tomatoes are rotten.	1	0	0	comp	0.78	12090	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966341737	7	hotel check	hhh	Harry will inspect the Los Angeles hotel next.	1	1	1	test_uncertain	0.89	91854	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966352312	8	hotel check	hhh	It is important for Mr Jaynes to know whether all of the rooms had working air conditioning.	1	1	1	rel	0.87	10574	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966385922	9	Swiss watch protoype testing	hlh	Torsten Steinmeier is not executing the tests on the prototype himself.	1	0	1	test_true	0.93	33608	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966393101	10	Swiss watch protoype testing	hlh	From what the apprentice said we may conclude that the prototype did not pass all of the tests scheduled for today.	1	0	1	imp	0.92	7179	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966412928	11	underage drinking	lhl	The bar can stay open after Edward's visit.	0	1	0	test_false	0	19824	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966427267	12	underage drinking	lhl	Edward knows whether all of the patrons drinking alcohol were underage.	0	1	0	comp	0.97	14339	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966443964	13	NBA experts	hhl	Jason Barley and Greg Jones are on the payroll of the same sports equipment manufacturer.	1	1	0	test_uncertain	0.12	16697	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966452144	14	NBA experts	hhl	It is important for Richard Trellis to know whether Greg Jones secured victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	rel	1	8180	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966463832	15	gourmet desserts	lhh	Jeremy cares about good food.	0	0	1	test_true	0.96	11685	English	none	8	7
A3GM78FCDY293T:3NC5L260MPUI3VFFF3X3WDGW2KVOFX	1454966471435	16	gourmet desserts	lhh	All of the restaurant's desserts are fantastic.	0	0	1	prior	0.42	7603	English	none	8	7
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963601123	1	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.86	17181	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963608273	2	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	1	7147	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963622971	3	van Gogh exhibition	lhl	The mayor is not interested in art exhibitions.	0	1	0	test_uncertain	0.13	14695	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963636073	4	van Gogh exhibition	lhl	It is important for the mayor to know whether all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	rel	0.56	13099	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963675104	5	Swiss watch protoype testing	hlh	Torsten Steinmeier is not executing the tests on the prototype himself.	1	0	1	test_true	0.68	39029	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963682159	6	Swiss watch protoype testing	hlh	From what the apprentice said we may conclude that the prototype did not pass all of the tests scheduled for today.	1	0	1	imp	0.96	7053	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963693081	7	rotten tomatoes	hll	Ted is fully dedicated to serving high quality food.	1	0	0	test_true	0.63	10919	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963700929	8	rotten tomatoes	hll	Gilbert knows whether all of the tomatoes are rotten.	1	0	0	comp	0.38	7846	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963714055	9	stand-up comedy show	lll	Lennard is a salesman for karaoke machines.	0	0	0	test_false	0	13123	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963721423	10	stand-up comedy show	lll	From what Lennard said we may conclude that not all of the people who came yesterday also came to today's show.	0	0	0	imp	1	7366	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963732858	11	gourmet desserts	lhh	Jeremy cares about good food.	0	0	1	test_true	0.58	11432	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963741110	12	gourmet desserts	lhh	Claire knows whether all of their desserts are fantastic.	0	0	1	comp	0.01	8249	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963752473	13	tail-donkey blindfold	hhl	Grace and Oliver are playing charades.	1	1	0	test_false	0	11358	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963756787	14	tail-donkey blindfold	hhl	From what Oliver said we may conclude that Grace did not put all of the tails in the right place.	1	1	0	imp	0.85	4311	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963770207	15	Star Trek expert quiz	hhh	George asked ten questions about 'Star Wars'.	1	1	1	test_false	0	13417	English	no	10	5
A3GZYWA9S6J0K9:3VP0C6EFSH4YKZ1S1UFMA3EEELB6MV	1454963783137	16	Star Trek expert quiz	hhh	It is important for Amber to know whether she got all of the answers right.	1	1	1	rel	0.68	12927	English	no	10	5
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998184521	1	rotten tomatoes	hll	Ted is fully dedicated to serving high quality food.	1	0	0	test_true	0.91	9580	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998187549	2	rotten tomatoes	hll	It is important for Ted to know whether all of the tomatoes are rotten.	1	0	0	rel	0.93	3027	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998194116	3	van Gogh exhibition	lhl	The mayor is not interested in art exhibitions.	0	1	0	test_uncertain	0	6566	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998198256	4	van Gogh exhibition	lhl	From what the curator said we may conclude that not all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	imp	0.81	4139	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998203947	5	emails from a broken laptop	lll	Kate has difficulties sending emails.	0	0	0	test_true	0.84	5690	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998206212	6	emails from a broken laptop	lll	It is important for Kate to know whether Joshua received all of her emails.	0	0	0	rel	0.77	2264	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998215828	7	Star Trek expert quiz	hhh	Amber knows a lot about 'Star Trek'.	1	1	1	test_true	0.84	9615	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998223518	8	Star Trek expert quiz	hhh	Amber got all of the questions right.	1	1	1	prior	0.69	7690	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998283684	9	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.1	60165	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998288141	10	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.73	4456	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998302356	11	Harvard admission exams	hlh	Ethan is trying to get into an Ivy League university.	1	0	1	test_true	0.78	14215	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998308643	12	Harvard admission exams	hlh	Ethan passed all of the exams.	1	0	1	prior	0.55	6286	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998320139	13	tail-donkey blindfold	hhl	Grace and Oliver are playing charades.	1	1	0	test_false	0	11495	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998323039	14	tail-donkey blindfold	hhl	From what Oliver said we may conclude that Grace did not put all of the tails in the right place.	1	1	0	imp	0.75	2898	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998331756	15	gift unwrapping	lhh	Suzanne attended Leonard's birthday party.	0	1	1	test_true	0.76	8716	English	NA	8	2
A3I1W58P6SIV26:3JV9LGBJWUMOHVBAQN3LEYG830SOGV	1454998337286	16	gift unwrapping	lhh	Leonard's mother knows whether Leonard unwrapped all of the presents right away.	0	1	1	comp	1	5528	English	NA	8	2
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454997902083	1	stand-up comedy show	lll	Lennard is popular in Seattle.	0	0	0	test_true	0.91	25060	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454997909279	2	stand-up comedy show	lll	It is important for Lennard's wife to know whether all of the people who came yesterday also came to today's show.	0	0	0	rel	0.33	7189	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454997952220	3	NBA experts	hhl	Jason Barley and Richard Trellis have been close friends for almost three decades.	1	1	0	test_false	0.22	42936	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454997967876	4	NBA experts	hhl	From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	imp	0.72	15652	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454997996473	5	gourmet desserts	lhh	Jeremy cares about good food.	0	0	1	test_true	0.61	28592	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998003738	6	gourmet desserts	lhh	Claire knows whether all of their desserts are fantastic.	0	0	1	comp	0.38	7250	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998089427	7	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.43	85689	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998097224	8	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.61	7792	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998127355	9	van Gogh exhibition	lhl	The curator refused to talk to the mayor.	0	1	0	test_false	0	30125	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998144393	10	van Gogh exhibition	lhl	All of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	prior	0.61	17032	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998200187	11	Harvard admission exams	hlh	Ethan is trying to get into an Ivy League university.	1	0	1	test_true	0.98	55789	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998206872	12	Harvard admission exams	hlh	From what Eleanor said we may conclude that Ethan did not pass all of the exams.	1	0	1	imp	0.33	6684	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998249496	13	Star Trek expert quiz	hhh	George asked ten questions about 'Star Wars'.	1	1	1	test_false	0	42619	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998255699	14	Star Trek expert quiz	hhh	George knows whether Amber got all of the answers right.	1	1	1	comp	0.91	6203	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998279080	15	rotten tomatoes	hll	Gilbert is a former drug addict.	1	0	0	test_uncertain	0.09	23376	English	NA	8	3
A3ITZNJQUTIZ4C:3U4J9857OFJL58B0TFU5213GXYQB7B	1454998285990	16	rotten tomatoes	hll	From what Gilbert said we may conclude that not all of the tomatoes are rotten.	1	0	0	imp	0.98	6908	English	NA	8	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454964998636	1	tail-donkey blindfold	hhl	Grace and Oliver live in the same apartment.	1	1	0	test_uncertain	0.14	21067	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965029966	2	tail-donkey blindfold	hhl	From what Oliver said we may conclude that Grace did not put all of the tails in the right place.	1	1	0	imp	0.94	31329	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965050590	3	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.09	20623	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965061984	4	Martha's cookies	llh	Martha knows whether Emily ate all of the cookies.	0	0	1	comp	1	11393	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965080316	5	Harvard admission exams	hlh	Ethan is trying to get into an Ivy League university.	1	0	1	test_true	1	18332	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965084549	6	Harvard admission exams	hlh	From what Eleanor said we may conclude that Ethan did not pass all of the exams.	1	0	1	imp	0.71	4231	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965093710	7	van Gogh exhibition	lhl	The mayor is not interested in art exhibitions.	0	1	0	test_uncertain	0.11	9160	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965101245	8	van Gogh exhibition	lhl	All of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	prior	0.24	7534	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965123026	9	Star Trek expert quiz	hhh	George asked ten questions about 'Star Wars'.	1	1	1	test_false	0	21780	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965129940	10	Star Trek expert quiz	hhh	George knows whether Amber got all of the answers right.	1	1	1	comp	1	6914	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965147319	11	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0	17379	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965151700	12	rotten tomatoes	hll	From what Gilbert said we may conclude that not all of the tomatoes are rotten.	1	0	0	imp	0.92	4380	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965165343	13	gourmet desserts	lhh	Claire is the owner of the restaurant.	0	0	1	test_false	0.01	13642	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965174803	14	gourmet desserts	lhh	It is important for Jeremy to know whether all of their desserts are fantastic.	0	0	1	rel	0.63	9459	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965208549	15	stand-up comedy show	lll	Lennard is popular in Seattle.	0	0	0	test_true	0.51	33746	English	NA	6	3
A3JUQYPGR1CKUY:3OB0CAO74IXEB5ANGGU11PQBW97YHG	1454965218455	16	stand-up comedy show	lll	From what Lennard said we may conclude that not all of the people who came yesterday also came to today's show.	0	0	0	imp	0.87	9905	English	NA	6	3
A3KKXA7COL5JHL:3Y4W8Q93L0SGVVAGP9OR357JM09DVA	1454961992394	1	van Gogh exhibition	lhl	The mayor is not interested in art exhibitions.	0	1	0	test_uncertain	0.33	20649	English	NA	5	3
A3KKXA7COL5JHL:3Y4W8Q93L0SGVVAGP9OR357JM09DVA	1454962001955	2	van Gogh exhibition	lhl	From what the curator said we may conclude that not all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	imp	1	9560	English	NA	5	3
A3KKXA7COL5JHL:3Y4W8Q93L0SGVVAGP9OR357JM09DVA	1454962035467	3	NBA experts	hhl	Jason Barley and Greg Jones are on the payroll of the same sports equipment manufacturer.	1	1	0	test_uncertain	0.4	33511	English	NA	5	3
A3KKXA7COL5JHL:3Y4W8Q93L0SGVVAGP9OR357JM09DVA	1454962043882	4	NBA experts	hhl	Greg Jones secured victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	prior	0.5	8415	English	NA	5	3
A3KKXA7COL5JHL:3Y4W8Q93L0SGVVAGP9OR357JM09DVA	1454962108426	5	Harvard admission exams	hlh	Eleanor passed some of her exams.	1	0	1	test_uncertain	0.51	64543	English	NA	5	3
A3KKXA7COL5JHL:3Y4W8Q93L0SGVVAGP9OR357JM09DVA	1454962115137	6	Harvard admission exams	hlh	Eleanor knows whether Ethan passed all of the exams.	1	0	1	comp	0.78	6710	English	NA	5	3
A3KKXA7COL5JHL:3Y4W8Q93L0SGVVAGP9OR357JM09DVA	1454962138898	7	emails from a broken laptop	lll	Kate has difficulties sending emails.	0	0	0	test_true	0.71	23759	English	NA	5	3
